IFRA,VANECK VECTORS FTSE GLOBAL INFRASTRUCTURE (HEDGED) ETF,21.43, 
IFT,INFRATIL LIMITED. ,4.44, 
IGB,ISHARES TREASURY ETF,112.61, 
IGE,INTEGRATED GREEN ENERGY SOLUTIONS LTD ,0.175, 
IGL,IVE GROUP LIMITED ,2.06, 
IGN,IGNITE LIMITED,0.045, 
IGO,INDEPENDENCE GROUP NL ,4.72, 
IHCB,ISHARES CORE GLOBAL CORPORATE BOND(AUD HEDGED) ETF,109.1, 
IHD,ISHARES S&P/ASX DIVIDEND OPPORTUNITIES ETF,14.36, 
IHEB,ISHARES JP MORGAN USD EMERGING MKT BND AUD HDG ETF,106.42, 
IHHY,ISHARES GLOBAL HIGH YIELD BOND (AUD HEDGED) ETF ,106.05, 
IHL,IMPRESSION HEALTHCARE LIMITED ,0.04, 
IHOO,ISHARES GLOBAL 100 AUD HEDGED ETF ,115.47, 
IHR,INTELLIHR HOLDINGS LIMITED,0.077, 
IHVV,ISHARES S&P 500 AUD HEDGED ETF,366.1, 
IHWL,ISHARES CORE MSCI WORLD ALL CAP (AUD HEDGED) ETF,33.87, 
IJH,ISHARES S&P MID-CAP ETF ,275, 
IJP,ISHARES MSCI JAPAN ETF,78.23, 
IJR,ISHARES S&P SMALL-CAP ETF ,110.43, 
IKE,IKEGPS GROUP LIMITED,0.52, 
IKO,ISHARES MSCI SOUTH KOREA ETF,86.51, 
IKW,IKWEZI MINING LIMITED ,0.001, 
ILB,ISHARES GOVERNMENT INFLATION ETF,126.49, 
ILC,ISHARES S&P/ASX 20 ETF,26.5, 
ILU,ILUKA RESOURCES LIMITED ,10.77, 
IMA,IMAGE RESOURCES NL,0.235, 
IMC,IMMURON LIMITED ,0.12, 
IMD,IMDEX LIMITED ,1.305, 
IME,IMEXHS LIMITED,0.054, 
IMF,IMF BENTHAM LIMITED ,2.92, 
IMM,IMMUTEP LIMITED ,0.025, 
IMPQ,EINVEST FUTURE IMPACT SMALL CAPS FUND (MANAGED FUND),3.95, 
IMS,IMPELUS LIMITED ,0.01, 
IMU,IMUGENE LIMITED ,0.016, 
INA,INGENIA COMMUNITIES GROUP ,3.24, 
INCM,BETASHARES GLOBAL INCOME LEADERS ETF,15.97, 
IND,INDUS ENERGY NL ,0.021, 
INES,INVESTSMART ETHICAL SHARE FUND (MANAGED FUND) ,2.48, 
INF,INFINITY LITHIUM CORPORATION LIMITED,0.078, 
ING,INGHAMS GROUP LIMITED ,4.02, 
INIF,INVESTSMART AUSTRALIAN EQUITY INCOME FUND (MANAGED FUND),2.41, 
INK,INDAGO ENERGY LIMITED ,0.037, 
INKND,INDAGO ENERGY LIMITED ,-, 
INP,INCENTIAPAY LIMITED ,0.045, 
INR,IONEER LTD,0.135, 
INV,INVESTSMART GROUP LIMITED ,0.062, 
IOD,IODM LIMITED,0.055, 
IOO,ISHARES GLOBAL 100 ETF,70.32, 
IOR,INDIORE LTD ,0.069, 
IOT,IOT GROUP LIMITED ,0.001, 
IOZ,ISHARES CORE S&P/ASX 200 ETF,27.38, 
IP1,INTEGRATED PAYMENT TECHNOLOGIES LIMITED ,0.017, 
IPB,IPB PETROLEUM LIMITED ,0.034, 
IPC,IMPERIAL PACIFIC LIMITED,1.1, 
IPD,IMPEDIMED LIMITED ,0.115, 
IPH,IPH LIMITED ,7.46, 
IPL,INCITEC PIVOT LIMITED ,3.41, 
IPT,IMPACT MINERALS LIMITED ,0.005, 
IQ3,IQ3CORP LIMITED ,0.29, 
IRC,INTERMIN RESOURCES LIMITED,0.095, 
IRD,IRON ROAD LIMITED ,0.053, 
IRE,IRESS LIMITED ,13.93, 
IRI,INTEGRATED RESEARCH LIMITED ,3.3, 
IRL,INDIA RESOURCES LIMITED ,0.002, 
IS3,I SYNERGY GROUP LIMITED ,0.205, 
ISD,ISENTIA GROUP LIMITED ,0.225, 
ISEC,ISHARES ENHANCED CASH ETF ,100.53, 
ISO,ISHARES S&P/ASX SMALL ORDINARIES ETF,5.17, 
ISU,ISELECT LIMITED.,0.615, 
ISX,ISIGNTHIS LTD ,0.65, 
ITW,ISHARES MSCI TAIWAN ETF ,50.91, 
IVC,INVOCARE LIMITED,15.99, 
IVE,ISHARES MSCI EAFE ETF ,95.03, 
IVO,INVIGOR GROUP LIMITED ,0.004, 
IVQ,INVITROCUE LIMITED,0.066, 
IVR,INVESTIGATOR RESOURCES LTD,0.011, 
IVT,INVENTIS LIMITED,0.005, 
IVV,ISHARES S&P 500 ETF ,421.02, 
IVX,INVION LIMITED,0.015, 
IVZ,INVICTUS ENERGY LTD ,0.046, 
IWLD,ISHARES CORE MSCI WORLD ALL CAP ETF ,35.8, 
IXI,ISHARES GLOBAL CONSUMER STAPLES ETF ,75.65, 
IXJ,ISHARES GLOBAL HEALTHCARE ETF ,88.48, 
IXU,IXUP LIMITED,0.07, 
IZZ,ISHARES CHINA LARGE-CAP ETF ,61.02, 
JAL,JAMESON RESOURCES LIMITED ,0.23, 
JAN,JANISON EDUCATION GROUP LIMITED ,0.3, 
JAT,JATENERGY LIMITED ,0.047, 
JAY,JAYRIDE GROUP LIMITED ,0.28, 
JBH,JB HI-FI LIMITED,25.85, 
JCI,JIANCHENG INTERNATIONAL GROUP LIMITED ,0.405, 
JCS,JCURVE SOLUTIONS LTD,0.034, 
JDR,JADAR LITHIUM LIMITED ,0.008, 
JHC,JAPARA HEALTHCARE LIMITED ,1.125, 
JHG,JANUS HENDERSON GROUP PLC ,30.29, 
JHL,JAYEX HEALTHCARE LIMITED,0.048, 
JHX,JAMES HARDIE INDUSTRIES PLC ,18.7, 
JIN,JUMBO INTERACTIVE LIMITED ,20.15, 
JIP,JACK-IN GROUP LIMITED ,0.05, 
JJF,JIAJIAFU MODERN AGRICULTURE LIMITED ,0.04, 
JKA,JACKA RESOURCES LIMITED ,0.003, 
JLG,JOHNS LYNG GROUP LIMITED,1.445, 
JMS,JUPITER MINES LIMITED.,0.345, 
JPR,JUPITER ENERGY LIMITED,0.011, 
JRL,JINDALEE RESOURCES LIMITED,0.4, 
JRV,JERVOIS MINING LIMITED,0.215, 
JVG,JV GLOBAL LIMITED ,0.001, 
JXT,JAXSTA LTD,0.245, 
JYC,JOYCE CORPORATION LTD ,1.53, 
K2F,K2FLY LIMITED ,0.155, 
KAI,KAIROS MINERALS LIMITED ,0.015, 
KAM,K2 ASSET MANAGEMENT HOLDINGS LTD,0.054, 
KAR,KAROON ENERGY LTD ,0.955, 
KAS,KASBAH RESOURCES LIMITED,0.043, 
KAT,KATANA CAPITAL LIMITED,0.75, 
KBC,KEYBRIDGE CAPITAL LIMITED ,0.069, 
KBCPA,KEYBRIDGE CAPITAL LIMITED ,0.95, 
KCN,KINGSGATE CONSOLIDATED LIMITED. ,0.245, 
KDR,KIDMAN RESOURCES LIMITED,1.88, 
KEY,KEY PETROLEUM LIMITED ,0.004, 
KFE,KOGI IRON LIMITED ,0.068, 
KGD,KULA GOLD LIMITED ,0.043, 
KGL,KGL RESOURCES LIMITED ,0.28, 
KGM,KALNORTH GOLD MINES LIMITED ,0.008, 
KGN,KOGAN.COM LTD ,4.75, 
KII,K2 GLOBAL EQUITIES FUND (HEDGE FUND),2.47, 
KIK,KAIRIKI ENERGY LIMITED,-, 
KIN,KIN MINING NL ,0.052, 
KIS,KING ISLAND SCHEELITE LIMITED ,0.075, 
KKL,KOLLAKORN CORPORATION LIMITED ,0.012, 
KKO,KINETIKO ENERGY LTD ,0.02, 
KKT,KONEKT LIMITED,0.17, 
KLA,KIRKLAND LAKE GOLD LTD,64, 
KLH,KALIA LIMITED ,0.001, 
KLL,KALIUM LAKES LIMITED,0.585, 
KLO,KINGSLAND GLOBAL LTD,0.082, 
KLR,KAILI RESOURCES LIMITED ,0.036, 
KMD,KATHMANDU HOLDINGS LIMITED,2.06, 
KME,KIP MCGRATH EDUCATION CENTRES LIMITED ,0.995, 
KMT,KOPORE METALS LIMITED ,0.009, 
KNH,KOON HOLDINGS LIMITED ,0.071, 
KNL,KIBARAN RESOURCES LIMITED ,0.12, 
KNM,KNEOMEDIA LIMITED ,0.044, 
KNO,KNOSYS LIMITED,0.08, 
KOR,KORAB RESOURCES LIMITED ,0.026, 
KOV,KORVEST LTD ,2.7, 
KP2,KORE POTASH PLC ,0.031, 
KPC,KAZAKHSTAN POTASH CORPORATION LIMITED ,0.02, 
KPE,KINA PETROLEUM CORPORATION,1.4, 
KPG,KELLY PARTNERS GROUP HOLDINGS LIMITED ,0.89, 
KPO,KALINA POWER LIMITED,0.022, 
KPT,KANGAROO ISLAND PLANTATION TIMBERS LTD,2.25, 
KRM,KINGSROSE MINING LIMITED,0.038, 
KRR,KING RIVER RESOURCES LIMITED,0.028, 
KRS,KRESTA HOLDINGS LIMITED ,0.048, 
KRX,KOPPAR RESOURCES LIMITED,0.175, 
KSC,K & S CORPORATION LIMITED ,1.825, 
KSL,KINA SECURITIES LIMITED ,1.3, 
KSM,K2 AUSTRALIAN SMALL CAP FUND (HEDGE FUND) ,2.07, 
KSN,KINGSTON RESOURCES LIMITED,0.013, 
KSS,KLEOS SPACE S.A ,0.315, 
KTA,KRAKATOA RESOURCES LIMITED,0.023, 
KTD,KEYTONE DAIRY CORPORATION LIMITED ,0.49, 
KTE,K2 ENERGY LIMITED.,0.007, 
KWR,KINGWEST RESOURCES LIMITED,0.13, 
KYK,KYCKR LIMITED ,0.033, 
KZA,KAZIA THERAPEUTICS LIMITED,0.35, 
KZR,KALAMAZOO RESOURCES LIMITED ,0.12, 
LAA,LATAM AUTOS LIMITED ,0.052, 
LAM,LARAMIDE RESOURCES LTD,0.3, 
LAU,LINDSAY AUSTRALIA LIMITED ,0.345, 
LAW,LAWFINANCE LIMITED,0.068, 
LBL,LASERBOND LIMITED ,0.39, 
LBT,LBT INNOVATIONS LIMITED ,0.115, 
LCD,LATITUDE CONSOLIDATED LIMITED ,0.014, 
LCE,LONDON CITY EQUITIES LIMITED,0.45, 
LCK,LEIGH CREEK ENERGY LIMITED,0.26, 
LCM,LOGICAMMS LIMITED ,0.185, 
LCT,LIVING CELL TECHNOLOGIES LIMITED,0.024, 
LCY,LEGACY IRON ORE LIMITED ,0.004, 
LEG,LEGEND MINING LIMITED ,0.027, 
LEP,ALE PROPERTY GROUP,5.1, 
LER,LEAF RESOURCES LTD,0.03, 
LEX,LEFROY EXPLORATION LIMITED,0.22, 
LGD,LEGEND CORPORATION LIMITED,0.37, 
LGO,LONGREACH OIL LIMITED ,0.008, 
LGR,LANKA GRAPHITE LIMITED,0.021, 
LHB,LIONHUB GROUP LIMITED ,0.005, 
LHM,LAND & HOMES GROUP LIMITED,0.009, 
LI3,LITHIUM CONSOLIDATED LIMITED,0.051, 
LIC,LIFESTYLE COMMUNITIES LIMITED ,6.63, 
LIN,LINDIAN RESOURCES LIMITED ,0.011, 
LIO,LION ENERGY LIMITED ,0.025, 
LIT,LITHIUM AUSTRALIA NL,0.059, 
LITCE,LITHIUM AUSTRALIA NL,0.003, 
LITNA,LITHIUM AUSTRALIA NL,-, 
LKE,LAKE RESOURCES N.L. ,0.077, 
LKO,LAKES OIL NL,0.001, 
LLC,LENDLEASE GROUP ,13, 
LLO,LION ONE METALS LIMITED ,0.775, 
LMG,LATROBE MAGNESIUM LIMITED ,0.006, 
LML,LINCOLN MINERALS LIMITED,0.005, 
LMW,LANDMARK WHITE LIMITED,0.18, 
LNG,LIQUEFIED NATURAL GAS LIMITED ,0.235, 
LNK,LINK ADMINISTRATION HOLDINGS LIMITED,5, 
LNU,LINIUS TECHNOLOGIES LIMITED ,0.043, 
LNY,LANEWAY RESOURCES LTD ,0.01, 
LOM,LUCAPA DIAMOND COMPANY LIMITED,0.155, 
LON,LONGTABLE GROUP LIMITED ,0.21, 
LOV,LOVISA HOLDINGS LIMITED ,11.36, 
LPD,LEPIDICO LTD,0.026, 
LPE,LOCALITY PLANNING ENERGY HOLDINGS LIMITED ,0.79, 
LPI,LITHIUM POWER INTERNATIONAL LIMITED ,0.285, 
LRM,LUSTRUM MINERALS LTD,0.058, 
LRS,LATIN RESOURCES LIMITED ,0.001, 
LRT,LOWELL RESOURCES FUND ,4.1, 
LSA,LACHLAN STAR LIMITED,0.008, 
LSF,L1 LONG SHORT FUND LIMITED,1.405, 
LSH,LIFESPOT HEALTH LTD ,0.08, 
LSR,LODESTAR MINERALS LIMITED ,0.008, 
LSX,LION SELECTION GROUP LIMITED. ,0.34, 
LTN,LANTERN HOTEL GROUP ,-, 
LTR,LIONTOWN RESOURCES LIMITED,0.1, 
LVE,LOVE GROUP GLOBAL LTD ,0.09, 
LVH,LIVEHIRE LIMITED,0.41, 
LVT,LIVETILES LIMITED ,0.44, 
LYC,LYNAS CORPORATION LIMITED ,2.57, 
LYL,LYCOPODIUM LIMITED,4.84, 
M7T,MACH7 TECHNOLOGIES LIMITED,0.475, 
MA1,MONASH ABSOLUTE INVESTMENT COMPANY LIMITED,0.815, 
MAG,MAGMATIC RESOURCES LIMITED,0.018, 
MAH,MACMAHON HOLDINGS LIMITED ,0.185, 
MAI,MAINSTREAM GROUP HOLDINGS LIMITED ,0.515, 
MAM,MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED,0.255, 
MAQ,MACQUARIE TELECOM GROUP LIMITED ,19.9, 
MAR,MALACHITE RESOURCES LIMITED ,0.001, 
MAS,MESA MINERALS LIMITED ,0.006, 
MAT,MATSA RESOURCES LIMITED ,0.145, 
MAU,MAGNETIC RESOURCES NL ,0.42, 
MAUCA,MAGNETIC RESOURCES NL ,0.2, 
MAX,MILLINIUM'S ALTERNATIVES FUND.,6.2, 
MAY,MELBANA ENERGY LIMITED,0.011, 
MBK,METAL BANK LIMITED,0.007, 
MBLPA,MACQUARIE BANK LIMITED,102.94, 
MBM,MOBECOM LIMITED ,0.068, 
MBT,MISSION NEWENERGY LIMITED ,0.036, 
MCA,MURRAY COD AUSTRALIA LIMITED,0.2, 
MCE,MATRIX COMPOSITES & ENGINEERING LIMITED ,0.315, 
MCH,MURCHISON HOLDINGS LIMITED,0.2, 
MCM,MC MINING LIMITED ,0.665, 
MCP,MCPHERSON'S LIMITED ,1.205, 
MCR,MINCOR RESOURCES NL ,0.44, 
MCT,METALICITY LIMITED,0.007, 
MCX,MARINER CORPORATION LIMITED ,0.047, 
MCY,MERCURY NZ LIMITED,4.21, 
MDC,MEDLAB CLINICAL LIMITED ,0.35, 
MDI,MIDDLE ISLAND RESOURCES LIMITED ,0.004, 
MDR,MEDADVISOR LIMITED,0.051, 
MDX,MINDAX LIMITED,0.003, 
MEA,MCGRATH LIMITED ,0.225, 
MEB,MEDIBIO LIMITED ,0.009, 
MEC,MORPHIC ETHICAL EQUITIES FUND LIMITED ,0.865, 
MED,MERLIN DIAMONDS LIMITED ,0.006, 
MEI,METEORIC RESOURCES NL ,0.025, 
MEL,METGASCO LTD,0.047, 
MEM,MEMPHASYS LIMITED.,0.025, 
MEP,MINOTAUR EXPLORATION LTD,0.039, 
MEQ,METLIFECARE LIMITED ,-, 
MEU,MARMOTA LIMITED ,0.016, 
MEY,MARENICA ENERGY LTD ,0.09, 
MEZ,MERIDIAN ENERGY LIMITED ,4.64, 
MFD,MAYFIELD CHILDCARE LIMITED,0.915, 
MFF,MFF CAPITAL INVESTMENTS LIMITED ,2.9, 
MFG,MAGELLAN FINANCIAL GROUP LIMITED,51, 
MGC,MG UNIT TRUST ,0.36, 
MGE,MAGELLAN GLOBAL EQUITIES FUND (MANAGED FUND),3.75, 
MGG,MAGELLAN GLOBAL TRUST ,1.785, 
MGL,MAGONTEC LIMITED,0.025, 
MGR,MIRVAC GROUP,3.13, 
MGT,MAGNETITE MINES LIMITED.,0.005, 
MGU,MAGNUM MINING AND EXPLORATION LIMITED ,0.082, 
MGV,MUSGRAVE MINERALS LIMITED ,0.053, 
MGX,MOUNT GIBSON IRON LIMITED ,1.02, 
MGZ,MEDIGARD LIMITED,0.02, 
MHC,MANHATTAN CORPORATION LIMITED ,0.004, 
MHD,MILLENNIUM LIMITED,0.046, 
MHG,MAGELLAN GLOBAL EQUITIES FUND(CURRENCY HEDGED)(MF),3.4, 
MHI,MERCHANT HOUSE INTERNATIONAL LIMITED,0.09, 
MHJ,MICHAEL HILL INTERNATIONAL LIMITED,0.54, 
MICH,MAGELLAN INFRASTRUCTURE FUND (CURRENCY HEDGED)(MANAGED FUND),3.16, 
MIG,MIGME LIMITED ,0.044, 
MIH,MNC MEDIA INVESTMENT LTD,3.6, 
MIL,MILLENNIUM SERVICES GROUP LIMITED ,0.17, 
MIN,MINERAL RESOURCES LIMITED ,14.98, 
MIR,MIRRABOOKA INVESTMENTS LIMITED,2.43, 
MJC,MEJORITY CAPITAL LIMITED,0.024, 
MKG,MAKO GOLD LIMITED ,0.08, 
MLD,MACA LIMITED,0.9, 
MLL,MALI LITHIUM LIMITED,0.145, 
MLM,METALLICA MINERALS LIMITED,0.016, 
MLS,METALS AUSTRALIA LTD,0.002, 
MLT,MILTON CORPORATION LIMITED,4.71, 
MLX,METALS X LIMITED,0.245, 
MMG,MMG LIMITED ,5, 
MMI,METRO MINING LIMITED,0.097, 
MMJ,MMJ GROUP HOLDINGS LIMITED,0.245, 
MML,MEDUSA MINING LIMITED ,0.575, 
MMM,MARLEY SPOON AG ,0.76, 
MMR,MEC RESOURCES LIMITED ,0.005, 
MMS,MCMILLAN SHAKESPEARE LIMITED,12.21, 
MNB,MINBOS RESOURCES LIMITED,0.001, 
MNC,METMINCO LIMITED,0.002, 
MND,MONADELPHOUS GROUP LIMITED,18.81, 
MNF,MNF GROUP LIMITED ,3.85, 
MNRS,BETASHARES GLOBAL GOLD MINERS ETF - CURRENCY HEDGED ,4.24, 
MNS,MAGNIS ENERGY TECHNOLOGIES LTD,0.19, 
MNW,MINT PAYMENTS LIMITED ,0.024, 
MNY,MONEY3 CORPORATION LIMITED,2.12, 
MOAT,VANECK VECTORS MORNINGSTAR WIDE MOAT ETF,68.22, 
MOB,MOBILICOM LIMITED ,0.084, 
MOC,MORTGAGE CHOICE LIMITED ,1.09, 
MOD,MOD RESOURCES LIMITED ,0.42, 
MOE,MOELIS AUSTRALIA LIMITED,3.85, 
MOGL,MONTGOMERY GLOBAL EQUITIES FUND (MANAGED FUND),3.6, 
MOH,MOHO RESOURCES LIMITED,0.053, 
MONY,UBS IQ CASH ETF ,20.04, 
MOQ, MOQ LIMITED,0.195, 
MOT,MCP INCOME OPPORTUNITIES TRUST,2.04, 
MOY,MILLENNIUM MINERALS LIMITED ,0.11, 
MP1,MEGAPORT LIMITED,6.53, 
MPH,MEDILAND PHARM LIMITED,0.34, 
MPL,MEDIBANK PRIVATE LIMITED,3.49, 
MPO,MOLOPO ENERGY LIMITED ,0.14, 
MPP,METRO PERFORMANCE GLASS LIMITED ,0.35, 
MPR,MPOWER GROUP LIMITED,0.03, 
MPW,MSL SOLUTIONS LIMITED ,0.12, 
MPX,MUSTERA PROPERTY GROUP LIMITED,0.3, 
MQG,MACQUARIE GROUP LIMITED ,125.39, 
MQGPB,MACQUARIE GROUP LIMITED ,107.35, 
MQGPC,MACQUARIE GROUP LIMITED ,105.9, 
MQGPD,MACQUARIE GROUP LIMITED ,107.6, 
MQR,MARQUEE RESOURCES LIMITED ,0.125, 
MRC,MINERAL COMMODITIES LTD ,0.185, 
MRD,MOUNT RIDLEY MINES LIMITED,0.001, 
MRG,MURRAY RIVER ORGANICS GROUP LIMITED ,0.079, 
MRL,MAYUR RESOURCES LIMITED ,0.525, 
MRM,MMA OFFSHORE LIMITED,0.175, 
MRN,MACQUARIE MEDIA LIMITED ,1.8, 
MRQ,MRG METALS LIMITED,0.005, 
MRR,MINREX RESOURCES LIMITED,0.013, 
MRV,MORETON RESOURCES LTD ,0.005, 
MRZ,MONT ROYAL RESOURCES LIMITED,0.27, 
MSB,MESOBLAST LIMITED ,1.475, 
MSE,METALSEARCH LIMITED ,0.007, 
MSG,MCS SERVICES LIMITED,0.014, 
MSI,MULTISTACK INTERNATIONAL LIMITED,0.006, 
MSM,MSM CORPORATION INTERNATIONAL LTD ,0.007, 
MSR,MANAS RESOURCES LIMITED ,0.003, 
MSV,MITCHELL SERVICES LIMITED ,0.059, 
MTB,MOUNT BURGESS MINING NL ,0.002, 
MTC,METALSTECH LIMITED,0.015, 
MTH,MITHRIL RESOURCES LIMITED ,0.005, 
MTL,MANALTO LIMITED ,0.001, 
MTO,MOTORCYCLE HOLDINGS LIMITED ,1.14, 
MTS,METCASH LIMITED ,2.57, 
MVA,VANECK VECTORS AUSTRALIAN PROPERTY ETF,25.52, 
MVB,VANECK VECTORS AUSTRALIAN BANKS ETF ,28.36, 
MVE,VANECK VECTORS S&P/ASX MIDCAP ETF ,28.35, 
MVF,MONASH IVF GROUP LIMITED,1.395, 
MVOL,ISHARES EDGE MSCI AUSTRALIA MINIMUM VOLATILITY ETF,30, 
MVP,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,5.3, 
MVR,VANECK VECTORS AUSTRALIAN RESOURCES ETF ,29.74, 
MVS,VANECK VECTORS SMALL COMPANIES MASTERS ETF,20.79, 
MVT,MERCANTILE INVESTMENT COMPANY LTD ,0.155, 
MVW,VANECK VECTORS AUSTRALIAN EQUAL WEIGHT ETF,30.8, 
MWR,MGM WIRELESS LIMITED,3.3, 
MWY,MIDWAY LIMITED,3.45, 
MX1,MICRO-X LIMITED ,0.22, 
MXC,MGC PHARMACEUTICALS LTD ,0.052, 
MXI,MAXITRANS INDUSTRIES LIMITED,0.29, 
MXR,MAXIMUS RESOURCES LIMITED ,0.069, 
MXT,MCP MASTER INCOME TRUST ,2.04, 
MXUPA,MULTIPLEX SITES TRUST ,96.5, 
MYE,MASTERMYNE GROUP LIMITED,0.93, 
MYL,MYANMAR METALS LIMITED,0.06, 
MYQ,MYFIZIQ LIMITED ,0.17, 
MYR,MYER HOLDINGS LIMITED ,0.545, 
MYS,MYSTATE LIMITED ,4.49, 
MYX,MAYNE PHARMA GROUP LIMITED,0.51, 
MZI,MZI RESOURCES LTD ,0.016, 
MZN,MARINDI METALS LIMITED,0.002, 
MZZ,MATADOR MINING LIMITED,0.28, 
N1H,N1 HOLDINGS LIMITED ,0.085, 
N27,NORTHERN COBALT LIMITED ,0.033, 
NAB,NATIONAL AUSTRALIA BANK LIMITED ,26.72, 
NABPB,NATIONAL AUSTRALIA BANK LIMITED ,102.26, 
NABPC,NATIONAL AUSTRALIA BANK LIMITED ,101.72, 
NABPD,NATIONAL AUSTRALIA BANK LIMITED ,106.978, 
NABPE,NATIONAL AUSTRALIA BANK LIMITED ,101.74, 
NABPF,NATIONAL AUSTRALIA BANK LIMITED ,105.95, 
NAC,NAOS EX-50 OPPORTUNITIES COMPANY LIMITED,0.825, 
NAE,NEW AGE EXPLORATION LIMITED ,0.004, 
NAG,NAGAMBIE RESOURCES LIMITED,0.044, 
NAM,NAMOI COTTON LIMITED,0.35, 
NAN,NANOSONICS LIMITED,5.62, 
NBI,NB GLOBAL CORPORATE INCOME TRUST,2.05, 
NBIN,NB GLOBAL CORPORATE INCOME TRUST,-, 
NBL,NONI B LIMITED,2.72, 
NC6,NANOLLOSE LIMITED ,0.047, 
NCC,NAOS EMERGING OPPORTUNITIES COMPANY LIMITED ,0.885, 
NCK,NICK SCALI LIMITED,6.26, 
NCL,NETCCENTRIC LIMITED ,0.007, 
NCM,NEWCREST MINING LIMITED ,31.95, 
NCR,NUCOAL RESOURCES LIMITED,0.018, 
NCZ,NEW CENTURY RESOURCES LIMITED ,0.485, 
NDIA,ETFS RELIANCE INDIA NIFTY 50 ETF,50.48, 
NDQ,BETASHARES NASDAQ 100 ETF ,18.92, 
NEA,NEARMAP LTD ,3.78, 
NEC,NINE ENTERTAINMENT CO. HOLDINGS LIMITED ,1.875, 
NES,NELSON RESOURCES LIMITED. ,0.058, 
NET,NETLINKZ LIMITED,0.165, 
NEU,NEUREN PHARMACEUTICALS LIMITED,1.145, 
NEW,NEW ENERGY SOLAR,1.28, 
NGE,NGE CAPITAL LIMITED ,0.58, 
NGI,NAVIGATOR GLOBAL INVESTMENTS LIMITED,3.94, 
NGY,NUENERGY GAS LIMITED,0.007, 
NHC,NEW HOPE CORPORATION LIMITED,2.71, 
NHF,NIB HOLDINGS LIMITED,7.67, 
NHL,NOVITA HEALTHCARE LIMITED ,0.012, 
NIC,NICKEL MINES LIMITED,0.415, 
NIO,NICKELORE LIMITED ,-, 
NIU,NIUMINCO GROUP LIMITED,0.001, 
NME,NEX METALS EXPLORATION LIMITED,0.013, 
NMI,NORTHERN MINING LIMITED ,0.011, 
NML,NAVARRE MINERALS LIMITED,0.084, 
NMM,NOBLE METALS LIMITED,0.115, 
NMS,NEPTUNE MARINE SERVICES LIMITED ,0.18, 
NMT,NEOMETALS LTD ,0.21, 
NNW,99 WUXIAN LIMITED ,0.069, 
NOR,NORWOOD SYSTEMS LIMITED ,0.005, 
NOV,NOVATTI GROUP LIMITED ,0.165, 
NOX,NOXOPHARM LIMITED ,0.475, 
NSB,NEUROSCIENTIFIC BIOPHARMACEUTICALS LTD,0.145, 
NSC,NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,0.565, 
NSE,NEW STANDARD ENERGY LIMITED ,0.006, 
NSR,NATIONAL STORAGE REIT ,1.75, 
NST,NORTHERN STAR RESOURCES LTD ,11.65, 
NSX,NSX LIMITED ,0.185, 
NTC,NETCOMM WIRELESS LIMITED,1.095, 
NTD,NATIONAL TYRE & WHEEL LIMITED ,0.365, 
NTI,NEUROTECH INTERNATIONAL LIMITED ,0.018, 
NTL,NEW TALISMAN GOLD MINES LIMITED ,0.006, 
NTM,NTM GOLD LIMITED,0.04, 
NTU,NORTHERN MINERALS LIMITED ,0.075, 
NUF,NUFARM LIMITED,4.1, 
NUH,NUHEARA LIMITED ,0.06, 
NUS,NUSANTARA RESOURCES LIMITED ,0.165, 
NVA,NOVA MINERALS LIMITED ,0.021, 
NVL,NATIONAL VETERINARY CARE LTD,2.18, 
NVO,NVOI LTD,0.012, 
NVT,NAVITAS LIMITED ,5.82, 
NVU,NANOVEU LIMITED ,0.052, 
NVX,NOVONIX LIMITED ,0.44, 
NWC,NEW WORLD COBALT LIMITED,0.012, 
NWE,NORWEST ENERGY NL ,0.002, 
NWF,NEWFIELD RESOURCES LIMITED,0.215, 
NWH,NRW HOLDINGS LIMITED,2.51, 
NWL,NETWEALTH GROUP LIMITED ,8, 
NWM,NORWEST MINERALS LIMITED,0.195, 
NWS,NEWS CORPORATION..,19.62, 
NWSLV,NEWS CORPORATION..,19.25, 
NXE,NEW ENERGY MINERALS LTD ,0.014, 
NXM,NEXUS MINERALS LIMITED,0.046, 
NXS,NEXT SCIENCE LIMITED,4.11, 
NXT,NEXTDC LIMITED,6.49, 
NZC,NZURI COPPER LIMITED,0.345, 
NZK,NEW ZEALAND KING SALMON INVESTMENTS LIMITED ,1.75, 
NZM,NZME LIMITED,0.5, 
OAR,OAKDALE RESOURCES LIMITED ,0.014, 
OAU,ORA GOLD LIMITED,0.01, 
OBJ,OBJ LIMITED ,0.014, 
OBM,ORA BANDA MINING LTD,0.16, 
OCA,OCEANIA HEALTHCARE LIMITED,1, 
OCC,ORTHOCELL LIMITED ,0.51, 
OCL,OBJECTIVE CORPORATION LIMITED ,2.8, 
OCP,OCEANIA CAPITAL PARTNERS LIMITED,2.15, 
ODA,ORCODA LIMITED,0.1, 
ODM,ODIN METALS LIMITED ,0.12, 
ODN,ODIN ENERGY LIMITED ,-, 
ODY,ODYSSEY ENERGY LIMITED,0.043, 
OEC,ORBITAL CORPORATION LIMITED ,0.3, 
OEL,OTTO ENERGY LIMITED ,0.054, 
OEQ,ORION EQUITIES LIMITED,0.19, 
OEX,OILEX LTD ,0.002, 
